19 1589983911 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983912 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983913 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983914 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983915 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983916 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983917 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983918 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983919 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983920 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983921 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983922 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983923 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983924 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983925 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983926 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983927 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983928 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983929 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983930 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983931 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983932 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983933 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983934 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983935 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983951 9.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589983952 9.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589983953 9.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589983954 9.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589983955 9.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589983956 8.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589983957 8.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589983958 8.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589983959 8.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589983960 8.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589983976 8.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983977 8.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983978 8.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983979 8.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983980 8.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983981 6.800000 -1.000000 -101.000000 0.000000 0.000000
19 1589983982 6.800000 -1.000000 -101.000000 0.000000 0.000000
19 1589983983 6.800000 -1.000000 -101.000000 0.000000 0.000000
19 1589983984 6.800000 -1.000000 -101.000000 0.000000 0.000000
19 1589983985 6.800000 -1.000000 -101.000000 0.000000 0.000000
19 1589983986 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983987 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983988 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983989 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589983990 1.600000 -1.000000 -101.000000 0.000000 0.000000
19 1589984001 7.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984002 7.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984003 7.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984004 7.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984005 7.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984006 2.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984007 2.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984008 2.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984009 2.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984010 2.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984011 8.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984012 8.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984013 8.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984014 8.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984015 8.000000 -1.000000 -101.000000 0.000000 0.000000
19 1589984085 3.600000 -1.000000 3.600000 3.600000 0.000000
19 1589984084 3.600000 -1.000000 3.600000 3.600000 0.000000
19 1589984083 3.600000 -1.000000 3.600000 3.600000 0.000000
19 1589984082 3.600000 -1.000000 3.600000 3.600000 0.000000
19 1589984081 3.600000 -1.000000 3.600000 3.600000 0.000000
19 1589984065 3.200000 -1.000000 3.200000 3.200000 0.000000
19 1589984064 3.200000 -1.000000 3.200000 3.200000 0.000000
19 1589984063 3.200000 -1.000000 3.200000 3.200000 0.000000
19 1589984062 3.200000 -1.000000 3.200000 3.200000 0.000000
19 1589984061 3.200000 -1.000000 3.200000 3.200000 0.000000
19 1589984060 2.000000 -1.000000 2.000000 2.000000 0.000000
19 1589984059 2.000000 -1.000000 2.000000 2.000000 0.000000
19 1589984058 2.000000 -1.000000 2.000000 2.000000 0.000000
19 1589984057 2.000000 -1.000000 2.000000 2.000000 0.000000
19 1589984056 2.000000 -1.000000 2.000000 2.000000 0.000000
19 1589984055 7.000000 -1.000000 7.000000 7.000000 0.000000
19 1589984054 7.000000 -1.000000 7.000000 7.000000 0.000000
19 1589984053 7.000000 -1.000000 7.000000 7.000000 0.000000
19 1589984052 7.000000 -1.000000 7.000000 7.000000 0.000000
19 1589984051 7.000000 -1.000000 7.000000 7.000000 0.000000
19 1589984040 8.000000 -1.000000 8.000000 8.000000 0.000000
19 1589984039 8.000000 -1.000000 8.000000 8.000000 0.000000
19 1589984038 8.000000 -1.000000 8.000000 8.000000 0.000000
19 1589984037 8.000000 -1.000000 8.000000 8.000000 0.000000
19 1589984036 8.000000 -1.000000 8.000000 8.000000 0.000000
19 1589984035 2.000000 -1.000000 2.000000 2.000000 0.000000
19 1589984034 2.000000 -1.000000 2.000000 2.000000 0.000000
19 1589984033 2.000000 -1.000000 2.000000 2.000000 0.000000
19 1589984032 2.000000 -1.000000 2.000000 2.000000 0.000000
19 1589984031 2.000000 -1.000000 2.000000 2.000000 0.000000
19 1589984030 7.000000 -1.000000 7.000000 7.000000 0.000000
19 1589984029 7.000000 -1.000000 7.000000 7.000000 0.000000
19 1589984028 7.000000 -1.000000 7.000000 7.000000 0.000000
19 1589984027 7.000000 -1.000000 7.000000 7.000000 0.000000
19 1589984026 7.000000 -1.000000 7.000000 7.000000 0.000000
