13 1589983886 0.000433 0.200000 0.000433 0.000433 0.000000
13 1589983887 0.000433 0.200000 0.000433 0.000433 0.000000
13 1589983888 0.000433 0.200000 0.000433 0.000433 0.000000
13 1589983889 0.000433 0.200000 0.000433 0.000433 0.000000
13 1589983890 0.000433 0.200000 0.000433 0.000433 0.000000
13 1589983891 0.000257 0.200000 0.000257 0.000257 0.000000
13 1589983892 0.000257 0.200000 0.000257 0.000257 0.000000
13 1589983893 0.000257 0.200000 0.000257 0.000257 0.000000
13 1589983894 0.000257 0.200000 0.000257 0.000257 0.000000
13 1589983895 0.000257 0.200000 0.000257 0.000257 0.000000
13 1589983896 0.000207 0.200000 0.000207 0.000207 0.000000
13 1589983897 0.000207 0.200000 0.000207 0.000207 0.000000
13 1589983898 0.000207 0.200000 0.000207 0.000207 0.000000
13 1589983899 0.000207 0.200000 0.000207 0.000207 0.000000
13 1589983900 0.000207 0.200000 0.000207 0.000207 0.000000
13 1589983901 0.000324 0.200000 0.000324 0.000324 0.000000
13 1589983902 0.000324 0.200000 0.000324 0.000324 0.000000
13 1589983903 0.000324 0.200000 0.000324 0.000324 0.000000
13 1589983904 0.000324 0.200000 0.000324 0.000324 0.000000
13 1589983905 0.000324 0.200000 0.000324 0.000324 0.000000
13 1589983906 0.000277 0.200000 0.000277 0.000277 0.000000
13 1589983907 0.000277 0.200000 0.000277 0.000277 0.000000
13 1589983908 0.000277 0.200000 0.000277 0.000277 0.000000
13 1589983909 0.000277 0.200000 0.000277 0.000277 0.000000
13 1589983910 0.000277 0.200000 0.000277 0.000277 0.000000
28 1589983946 10.490079 1.000000 0.484704 20.592683 160.582044
28 1589983947 10.490079 1.000000 0.484704 20.592683 160.582044
28 1589983948 10.490079 1.000000 0.484704 20.592683 160.582044
28 1589983949 10.490079 1.000000 0.484704 20.592683 160.582044
28 1589983950 10.490079 1.000000 0.484704 20.592683 160.582044
31 1589983951 35.940347 1.000000 25.920344 46.246806 1343.134248
31 1589983952 35.940347 1.000000 25.920344 46.246806 1343.134248
31 1589983953 35.940347 1.000000 25.920344 46.246806 1343.134248
31 1589983954 35.940347 1.000000 25.920344 46.246806 1343.134248
31 1589983955 35.940347 1.000000 25.920344 46.246806 1343.134248
28 1589983971 0.638018 1.000000 0.499386 0.776917 0.417371
