34 1589983951 0.200000 -1.000000 -101.000000 0.000000 0.000000
34 1589983952 0.200000 -1.000000 -101.000000 0.000000 0.000000
34 1589983953 0.200000 -1.000000 -101.000000 0.000000 0.000000
34 1589983954 0.200000 -1.000000 -101.000000 0.000000 0.000000
34 1589983955 0.200000 -1.000000 -101.000000 0.000000 0.000000
34 1589983981 0.400000 -1.000000 -101.000000 0.000000 0.000000
34 1589983982 0.400000 -1.000000 -101.000000 0.000000 0.000000
34 1589983983 0.400000 -1.000000 -101.000000 0.000000 0.000000
34 1589983984 0.400000 -1.000000 -101.000000 0.000000 0.000000
34 1589983985 0.400000 -1.000000 -101.000000 0.000000 0.000000
34 1589983996 0.200000 -1.000000 -101.000000 0.000000 0.000000
34 1589983997 0.200000 -1.000000 -101.000000 0.000000 0.000000
34 1589983998 0.200000 -1.000000 -101.000000 0.000000 0.000000
34 1589983999 0.200000 -1.000000 -101.000000 0.000000 0.000000
34 1589984060 0.400000 -1.000000 0.400000 0.400000 0.000000
34 1589984059 0.400000 -1.000000 0.400000 0.400000 0.000000
34 1589984058 0.400000 -1.000000 0.400000 0.400000 0.000000
34 1589984057 0.400000 -1.000000 0.400000 0.400000 0.000000
34 1589984056 0.400000 -1.000000 0.400000 0.400000 0.000000
34 1589984050 0.200000 -1.000000 0.200000 0.200000 0.000000
34 1589984049 0.200000 -1.000000 0.200000 0.200000 0.000000
34 1589984048 0.200000 -1.000000 0.200000 0.200000 0.000000
34 1589984047 0.200000 -1.000000 0.200000 0.200000 0.000000
34 1589984046 0.200000 -1.000000 0.200000 0.200000 0.000000
34 1589984010 0.600000 -1.000000 0.600000 0.600000 0.000000
34 1589984009 0.600000 -1.000000 0.600000 0.600000 0.000000
34 1589984008 0.600000 -1.000000 0.600000 0.600000 0.000000
34 1589984007 0.600000 -1.000000 0.600000 0.600000 0.000000
34 1589984006 0.600000 -1.000000 0.600000 0.600000 0.000000
34 1589984000 0.200000 -1.000000 0.200000 0.200000 0.000000
